Transaction_ID,Date,Time,Customer_ID,Product_ID,Amount,Payment_Type,Country,Merchant_ID,Status
TX18144,2024-02-21,01:11:49,C2881,P20,230.37,Credit Card,Australia,M18,Pending
TX18145,2023-12-19,00:17:23,C3757,P64,263.25,Credit Card,USA,M45,Cancelled
TX18146,2023-10-03,06:09:46,C9601,P24,750.75,Credit Card,USA,M22,Chargeback
TX18147,2024-03-15,15:57:11,C4972,P87,48.94,Debit Card,Australia,M42,Completed
TX18148,2023-08-13,00:13:08,C2792,P56,256.76,Credit Card,USA,M27,Cancelled
TX18149,2024-01-13,06:19:56,C2203,P8,125.27,Debit Card,USA,M45,Refunded
TX18150,2023-10-13,17:35:39,C7526,P6,203.67,PayPal,UK,M4,Refunded
TX18151,2023-09-19,22:58:51,C8018,P88,68.88,PayPal,Canada,M10,Completed
TX18152,2023-07-23,10:57:10,C3812,P15,316.88,Debit Card,USA,M7,Pending
TX18153,2023-05-27,06:21:55,C5091,P51,,PayPal,Australia,M20,Pending
TX18154,2023-09-17,09:00:08,C7198,P14,71.29,Credit Card,Canada,M47,Completed
TX18155,2024-03-07,04:08:24,C2969,P21,476.73,Credit Card,USA,M34,Completed
TX18156,2023-09-23,23:59:16,C3804,P19,71.86,Debit Card,Canada,M41,Refunded
TX18157,2023-07-01,05:12:22,C2188,P14,236.15,Credit Card,USA,M40,Completed
TX18158,2023-12-31,23:26:06,C1517,P55,160.39,Credit Card,UK,M17,Pending
TX18159,2023-10-14,11:47:43,C2818,P23,382.91,Debit Card,,M15,Chargeback
TX18160,2023-07-25,08:07:46,C6130,P69,219.44,PayPal,Australia,M27,Cancelled
TX18161,2023-10-21,23:36:43,C5357,P72,603.01,Credit Card,USA,M23,Chargeback
TX18162,2023-05-16,05:36:22,C6078,P11,285.75,Credit Card,UK,M3,Completed
TX18163,2023-07-28,07:52:50,C2918,P93,,PayPal,UK,M11,Cancelled
TX18164,2023-08-31,07:10:52,C2000,P30,388.79,PayPal,USA,M45,Cancelled
TX18165,2023-07-25,14:04:25,C5609,P38,351.72,Debit Card,USA,M6,Cancelled
TX18166,2023-10-07,19:06:11,C6224,P17,272.92,PayPal,USA,M1,Completed
TX18167,2024-04-13,17:10:01,C2782,P9,74.64,Credit Card,UK,M17,Pending
TX18168,2023-09-10,14:09:23,C7891,P45,160.99,Credit Card,UK,M26,Pending
TX18169,2024-01-03,03:31:19,C7582,P68,235.23,PayPal,USA,M11,Pending
TX18170,2023-11-03,15:33:42,C1580,P78,329.34,Credit Card,Canada,M41,Completed
TX18171,2023-12-27,20:14:34,C2855,P47,53.74,Debit Card,,M16,Pending
TX18172,2023-09-25,07:24:26,C1952,P41,81.53,Debit Card,UK,M25,Completed
TX18173,2023-07-08,16:37:55,C1475,P76,515.41,Debit Card,USA,M15,Chargeback
TX18174,2023-06-06,04:51:31,C1550,P65,98.68,PayPal,UK,M27,Completed
TX18175,2023-05-12,05:46:20,C9849,P22,282.56,Credit Card,USA,M44,Cancelled
TX18176,2024-03-29,20:11:39,C1668,P9,467.25,PayPal,USA,M42,Cancelled
TX18177,2023-09-02,04:30:14,C5459,P7,137.83,Debit Card,Canada,M42,Chargeback
TX18178,2023-06-10,13:29:42,C9290,P20,490.91,Debit Card,USA,M19,Pending
TX18179,2024-03-31,14:24:57,C2661,P87,474.24,PayPal,USA,M8,Completed
TX18180,2023-11-27,02:14:52,C5506,P5,,PayPal,USA,M8,Pending
TX18181,2024-03-05,19:46:38,C1495,P69,,Debit Card,USA,M3,Refunded
TX18182,2023-05-14,00:34:32,C2735,P73,349.16,Credit Card,USA,M31,Completed
TX18183,2023-07-02,13:58:34,C1064,P80,112.86,PayPal,Australia,M45,Refunded
TX18184,2023-09-07,15:46:22,C5174,P52,,PayPal,USA,M19,Refunded
TX18185,2023-07-27,00:57:58,C3354,P59,211.62,PayPal,USA,M16,Completed
TX18186,2024-04-15,14:50:30,C1000,P40,,Credit Card,USA,M20,Pending
TX18187,2023-11-04,21:23:46,C4180,P48,202.6,Debit Card,Australia,M26,Pending
TX18188,2023-06-23,18:50:16,C8506,P8,206.13,,UK,M12,Completed
TX18189,2023-07-05,03:36:04,C6944,P5,285.11,PayPal,USA,M48,Completed
TX18190,2023-12-04,07:54:58,C8531,P66,127.0,PayPal,Canada,M13,Pending
TX18191,2024-05-01,03:04:55,C8312,P29,368.58,Credit Card,USA,M7,Cancelled
TX18192,2023-07-06,21:30:44,C8530,P52,71.32,Debit Card,USA,M38,Refunded
TX18193,2023-05-12,23:02:11,C1796,P53,,Credit Card,USA,M28,Cancelled
TX18194,2024-04-21,01:57:09,C3056,P6,872.82,Debit Card,,M35,Chargeback
TX18195,2023-05-19,08:28:03,C4771,P21,324.56,Debit Card,USA,M7,Refunded
TX18196,2023-08-08,13:11:49,C2888,P50,48.78,PayPal,UK,M39,Completed
TX18197,2023-08-27,18:54:36,C6668,P82,405.34,Credit Card,,M41,Completed
TX18198,2023-08-05,11:59:19,C2190,P21,179.15,,UK,M4,Completed
TX18199,2023-09-26,22:42:29,C4799,P64,305.74,PayPal,USA,M6,Cancelled
TX18200,2023-06-26,21:02:41,C1592,P6,439.24,Credit Card,USA,M41,Cancelled
TX18201,2024-04-12,19:04:51,C7494,P91,122.87,Debit Card,UK,M25,Completed
TX18202,2023-05-10,05:15:48,C5639,P94,411.63,Credit Card,Australia,M34,Chargeback
TX18203,2023-05-05,09:47:55,C5462,P7,359.42,PayPal,USA,M50,Cancelled
TX18204,2023-11-24,03:32:48,C8367,P22,135.33,Debit Card,UK,M42,Cancelled
TX18205,2024-04-24,12:02:47,C8987,P94,217.52,Credit Card,USA,M24,Refunded
TX18206,2023-11-28,13:28:12,C2556,P14,441.09,PayPal,USA,M18,Cancelled
TX18207,2023-09-09,05:15:01,C7696,P97,441.27,,USA,M12,Completed
TX18208,2023-08-21,20:04:10,C1176,P77,309.85,Debit Card,USA,M14,Completed
TX18209,2023-05-31,03:35:54,C6437,P62,55.1,Debit Card,USA,M43,Refunded
TX18210,2024-02-20,10:40:24,C9165,P1,334.54,Debit Card,USA,M32,Pending
TX18211,2023-09-16,10:01:48,C8556,P90,67.62,Credit Card,Canada,M35,Cancelled
TX18212,2023-11-29,17:29:34,C8008,P72,250.37,Credit Card,USA,M40,Cancelled
TX18213,2024-02-11,13:44:19,C2154,P24,122.05,Debit Card,UK,M5,Refunded
TX18214,2023-12-13,00:30:26,C1284,P15,488.91,Credit Card,USA,M17,Completed
TX18215,2023-10-29,21:52:35,C5787,P90,44.28,Debit Card,UK,M48,Refunded
TX18216,2024-03-07,08:25:05,C8918,P32,68.8,Credit Card,UK,M8,Refunded
TX18217,2024-02-05,05:20:31,C6488,P41,156.27,Debit Card,USA,M48,Refunded
TX18218,2023-12-26,10:57:39,C5516,P55,200.02,Debit Card,USA,M30,Refunded
TX18219,2024-02-06,11:06:06,C7381,P69,38.91,,Canada,M6,Refunded
TX18220,2023-08-30,13:24:29,C5163,P78,163.95,Credit Card,Canada,M35,Pending
TX18221,2023-06-29,15:03:46,C2644,P71,449.75,PayPal,USA,M6,Completed
TX18222,2023-05-20,22:45:22,C6633,P30,,Debit Card,USA,M48,Completed
TX18223,2023-11-17,14:24:03,C3052,P6,58.38,Debit Card,Canada,M46,Cancelled
TX18224,2023-06-19,19:10:39,C4132,P4,358.59,Credit Card,USA,M14,Completed
TX18225,2023-06-30,13:56:56,C5449,P30,153.66,Credit Card,UK,M37,Chargeback
TX18226,2024-01-17,18:23:19,C2838,P57,486.98,Debit Card,USA,M12,Pending
TX18227,2024-01-11,17:09:59,C8592,P7,214.53,Debit Card,USA,M4,Completed
TX18228,2024-02-08,03:05:11,C9534,P50,,Debit Card,UK,M16,Refunded
TX18229,2023-08-26,11:21:15,C8974,P49,52.57,Debit Card,UK,M34,Refunded
TX18230,2023-10-19,18:13:00,C7983,P64,575.15,Credit Card,USA,M49,Chargeback
TX18231,2023-08-02,19:25:40,C9838,P28,114.29,Debit Card,UK,M11,Refunded
TX18232,2023-12-26,14:56:21,C6196,P89,102.18,Credit Card,Canada,M36,Cancelled
TX18233,2023-11-25,17:02:25,C1486,P33,101.58,Debit Card,UK,M50,Completed
TX18234,2023-10-24,17:18:28,C6273,P77,124.93,,USA,M3,Refunded
TX18235,2023-12-27,20:37:01,C8459,P8,50.44,Credit Card,,M3,Refunded
TX18236,2024-03-04,23:49:45,C7549,P39,,PayPal,Canada,M17,Completed
TX18237,2023-09-07,12:44:48,C8819,P26,251.55,Credit Card,Canada,M9,Chargeback
TX18238,2024-01-17,05:46:06,C9033,P78,69.85,PayPal,UK,M43,Pending
TX18239,2023-12-22,22:18:28,C4709,P46,242.35,Credit Card,USA,M36,Pending
TX18240,2024-03-26,00:34:53,C5234,P21,287.94,Debit Card,Canada,M14,Completed
TX18241,2024-02-08,06:21:16,C5599,P23,46.35,Credit Card,UK,M31,Refunded
TX18242,2023-09-08,18:14:38,C8211,P32,433.67,Debit Card,USA,M33,Completed
TX18243,2023-09-22,23:56:23,C5400,P89,90.67,,UK,M35,Completed
TX18244,2023-06-13,13:57:16,C1808,P96,297.17,Credit Card,USA,M17,Completed
TX18245,2023-07-02,23:38:23,C7446,P43,171.91,PayPal,UK,M36,Cancelled
TX18246,2023-10-27,17:14:53,C4776,P96,866.71,Debit Card,USA,M11,Chargeback
TX18247,2023-12-24,10:29:16,C3275,P2,58.52,PayPal,UK,M30,Completed
TX18248,2023-12-08,07:38:05,C4216,P53,,PayPal,Australia,M2,Refunded
TX18249,2024-02-03,14:21:04,C8889,P26,133.39,Credit Card,Canada,M33,Completed
TX18250,2024-02-19,07:00:42,C6713,P82,,PayPal,Australia,M48,Completed
TX18251,2023-08-06,05:25:03,C3798,P52,164.65,Credit Card,Australia,M5,Refunded
TX18252,2024-03-04,09:15:39,C7255,P74,337.26,PayPal,USA,M5,Cancelled
TX18253,2023-05-29,19:41:09,C4154,P6,274.32,PayPal,UK,M39,Cancelled
TX18254,2023-07-22,12:56:20,C5257,P70,174.22,PayPal,UK,M14,Pending
TX18255,2023-09-14,17:41:58,C8338,P19,16.16,Credit Card,,M12,Refunded
TX18256,2024-02-12,08:08:45,C4930,P27,427.23,Credit Card,,M41,Pending
TX18257,2023-10-11,20:09:24,C8239,P63,255.28,Credit Card,Australia,M22,Completed
TX18258,2024-02-26,21:54:55,C9380,P92,148.88,Debit Card,UK,M4,Cancelled
TX18259,2024-01-09,13:21:34,C7119,P77,74.62,Credit Card,Canada,M13,Cancelled
TX18260,2023-10-17,19:21:46,C9288,P63,440.73,PayPal,USA,M27,Pending
TX18261,2023-10-24,04:16:52,C7533,P55,460.85,Debit Card,USA,M44,Pending
TX18262,2023-05-07,16:34:22,C2672,P72,57.77,Credit Card,Canada,M19,Refunded
TX18263,2023-08-23,16:58:43,C5052,P54,366.04,PayPal,USA,M4,Completed
TX18264,2024-01-12,02:44:08,C1174,P43,318.1,PayPal,Canada,M48,Pending
TX18265,2023-11-19,11:28:19,C5361,P24,393.76,Debit Card,USA,M17,Chargeback
TX18266,2023-06-20,10:54:27,C1552,P80,,Debit Card,UK,M11,Refunded
TX18267,2024-02-17,16:38:44,C3287,P49,122.47,Debit Card,USA,M7,Refunded
TX18268,2023-10-11,05:12:41,C1915,P14,95.64,PayPal,UK,M43,Completed
TX18269,2023-11-02,01:39:33,C6387,P20,129.59,PayPal,UK,M28,Completed
TX18270,2023-11-24,18:33:38,C1918,P83,398.78,,USA,M32,Pending
TX18271,2024-01-25,15:30:59,C1808,P57,438.09,,,M23,Completed
TX18272,2023-11-05,07:43:11,C6168,P3,350.73,Credit Card,USA,M8,Cancelled
TX18273,2024-04-29,18:53:35,C1552,P92,74.43,Credit Card,UK,M40,Refunded
TX18274,2023-10-26,12:26:17,C1357,P56,128.23,PayPal,UK,M31,Completed
TX18275,2023-06-28,00:22:12,C8024,P90,,Debit Card,Canada,M15,Cancelled
TX18276,2024-03-24,13:01:50,C3985,P5,100.77,PayPal,UK,M38,Pending
TX18277,2023-10-01,04:05:54,C4614,P40,394.07,Credit Card,UK,M29,Chargeback
TX18278,2024-03-31,05:02:50,C4542,P41,408.18,Credit Card,USA,M11,Chargeback
TX18279,2024-02-24,01:35:58,C8625,P65,,Debit Card,USA,M48,Pending
TX18280,2023-09-19,21:06:46,C8217,P71,478.18,Credit Card,USA,M2,Completed
TX18281,2023-08-15,11:12:35,C8581,P86,103.4,Credit Card,Australia,M43,Refunded
TX18282,2023-12-08,09:38:11,C3846,P53,162.69,Credit Card,Canada,M30,Chargeback
TX18283,2023-05-21,04:07:56,C4418,P75,417.08,Debit Card,USA,M10,Chargeback
TX18284,2023-06-19,05:26:07,C6141,P4,131.67,Debit Card,UK,M20,Refunded
TX18285,2023-08-05,13:32:38,C7364,P11,96.25,,Canada,M14,Completed
TX18286,2023-07-11,05:27:25,C7152,P5,,Debit Card,UK,M19,Completed
TX18287,2023-11-09,18:34:02,C3791,P53,278.26,PayPal,USA,M22,Cancelled
TX18288,2024-04-30,03:57:07,C5080,P73,680.54,Credit Card,USA,M46,Chargeback
TX18289,2023-09-29,00:33:32,C4012,P28,443.89,PayPal,UK,M3,Chargeback
TX18290,2023-05-09,12:47:46,C5019,P60,89.17,Credit Card,Australia,M26,Completed
TX18291,2023-12-30,08:25:08,C8591,P19,198.45,PayPal,UK,M41,Pending
TX18292,2023-12-10,09:48:29,C9095,P3,422.35,Credit Card,USA,M49,Cancelled
TX18293,2023-07-21,05:40:32,C2838,P38,437.38,,USA,M2,Pending
TX18294,2024-03-12,02:01:21,C2786,P73,149.24,Credit Card,Canada,M17,Cancelled
TX18295,2024-04-15,18:43:10,C4404,P70,131.47,Debit Card,Canada,M14,Completed
TX18296,2024-02-19,04:26:35,C9610,P7,80.92,Credit Card,UK,M31,Completed
TX18297,2024-02-03,08:40:53,C4838,P55,94.51,PayPal,UK,M47,Pending
TX18298,2023-09-22,08:33:35,C5512,P71,629.15,Credit Card,USA,M3,Chargeback
TX18299,2023-09-29,10:06:12,C7343,P80,47.25,PayPal,Canada,M32,Pending
TX18300,2023-10-10,08:48:50,C1664,P2,56.03,Debit Card,Canada,M41,Completed
TX18301,2023-12-02,17:29:45,C4523,P1,269.02,,USA,M12,Cancelled
TX18302,2023-12-11,20:03:15,C2060,P81,265.92,PayPal,Canada,M3,Completed
TX18303,2023-06-18,11:06:41,C9525,P93,292.16,Debit Card,USA,M24,Pending
TX18304,2023-08-26,20:54:02,C5336,P14,338.27,PayPal,USA,M30,Chargeback
TX18305,2023-08-27,22:38:01,C4683,P60,290.62,Credit Card,USA,M45,Chargeback
TX18306,2023-05-19,08:44:54,C8811,P88,1070.32,Credit Card,USA,M15,Chargeback
TX18307,2023-12-16,10:31:41,C5712,P37,460.07,Credit Card,USA,M43,Pending
TX18308,2024-03-31,04:23:49,C6523,P14,160.26,PayPal,UK,M34,Chargeback
TX18309,2024-04-29,15:37:19,C2793,P18,,,UK,M2,Chargeback
TX18310,2024-02-13,23:14:47,C3457,P92,15.33,Credit Card,UK,M11,Refunded
TX18311,2023-07-31,14:01:52,C5402,P55,229.02,Debit Card,USA,M50,Refunded
TX18312,2023-12-18,09:06:43,C1121,P37,246.22,Credit Card,USA,M1,Refunded
TX18313,2024-02-25,02:01:18,C3370,P87,287.82,Credit Card,UK,M19,Cancelled
TX18314,2023-08-27,18:34:22,C8973,P46,423.68,PayPal,,M16,Pending
TX18315,2023-09-03,12:33:21,C8534,P9,474.35,,USA,M4,Pending
TX18316,2024-04-19,01:23:24,C8423,P91,140.73,Credit Card,Canada,M12,Chargeback
TX18317,2023-05-19,01:53:31,C8573,P9,118.48,Credit Card,Canada,M3,Completed
TX18318,2023-11-29,03:00:58,C6554,P78,132.51,PayPal,Canada,M3,Pending
TX18319,2023-11-26,00:48:34,C1129,P43,133.82,Debit Card,UK,M18,Chargeback
TX18320,2023-07-08,23:27:25,C1207,P14,346.47,Debit Card,USA,M24,Pending
TX18321,2023-10-01,15:45:58,C5287,P24,122.71,Debit Card,UK,M49,Completed
TX18322,2023-07-16,23:21:19,C4016,P93,225.02,Debit Card,USA,M5,Refunded
TX18323,2023-06-13,03:57:14,C3732,P18,107.24,Credit Card,UK,M35,Completed
TX18324,2024-05-03,11:52:35,C3030,P10,228.5,PayPal,USA,M40,Pending
TX18325,2023-09-17,22:20:44,C4712,P84,79.59,,Canada,M21,Completed
TX18326,2023-08-14,13:15:29,C5293,P31,278.07,PayPal,USA,M14,Cancelled
TX18327,2023-06-17,01:18:26,C1626,P26,257.23,PayPal,Australia,M7,Completed
TX18328,2023-08-18,11:49:48,C8577,P15,180.5,PayPal,Canada,M14,Completed
TX18329,2023-06-24,03:55:02,C6364,P64,127.28,Credit Card,UK,M30,Cancelled
TX18330,2023-08-01,03:31:45,C5612,P69,149.13,Credit Card,Canada,M43,Completed
TX18331,2023-11-01,06:34:53,C4644,P72,99.94,,UK,M16,Completed
TX18332,2023-07-20,01:03:14,C8794,P62,101.29,Debit Card,Canada,M11,Pending
TX18333,2023-10-24,22:34:51,C1430,P3,93.37,Credit Card,UK,M46,Completed
TX18334,2023-05-27,07:15:38,C5845,P8,83.26,Debit Card,Canada,M3,Completed
TX18335,2023-08-21,02:07:15,C8807,P14,137.59,PayPal,,M46,Completed
TX18336,2023-12-19,22:18:13,C7014,P18,197.22,Credit Card,Australia,M22,Chargeback
TX18337,2023-09-02,14:30:23,C4965,P63,85.02,Credit Card,UK,M2,Cancelled
TX18338,2023-10-07,16:37:20,C9541,P3,163.82,Debit Card,UK,M19,Pending
TX18339,2023-09-12,00:17:09,C1390,P63,92.8,Credit Card,Canada,M39,Refunded
TX18340,2023-09-08,15:20:01,C9009,P66,222.94,PayPal,Canada,M4,Cancelled
TX18341,2023-08-28,12:34:18,C4243,P94,80.71,PayPal,UK,M33,Cancelled
TX18342,2023-09-30,10:18:13,C6859,P80,308.33,PayPal,USA,M37,Completed
TX18343,2023-11-26,03:37:19,C6982,P48,330.69,,,M18,Chargeback
TX18344,2024-01-05,04:41:51,C6156,P42,284.31,Credit Card,Australia,M46,Chargeback
TX18345,2023-07-07,15:08:38,C1448,P10,22.25,Credit Card,Canada,M35,Refunded
TX18346,2023-11-01,12:45:48,C6638,P58,250.06,,Canada,M50,Completed
TX18347,2023-05-28,00:33:07,C6474,P27,,Debit Card,USA,M11,Pending
TX18348,2023-10-08,05:27:10,C7841,P15,144.27,Credit Card,UK,M14,Completed
TX18349,2024-01-22,07:57:11,C4437,P94,227.47,Credit Card,UK,M26,Completed
TX18350,2023-06-30,10:55:52,C3546,P50,176.32,Debit Card,Canada,M7,Completed
TX18351,2023-11-24,17:42:31,C3056,P71,460.26,PayPal,USA,M6,Completed
TX18352,2024-02-22,08:33:32,C2681,P68,118.69,Debit Card,Canada,M22,Refunded
TX18353,2024-02-22,22:39:30,C2496,P62,127.17,Debit Card,UK,M34,Completed
TX18354,2023-06-26,02:54:27,C8883,P80,108.18,PayPal,USA,M17,Refunded
TX18355,2023-12-26,04:18:34,C9653,P64,454.77,Debit Card,USA,M48,Completed
TX18356,2024-01-28,08:45:30,C3237,P53,355.01,Credit Card,USA,M8,Chargeback
TX18357,2023-10-17,14:28:34,C4123,P75,105.45,PayPal,UK,M11,Completed
TX18358,2023-08-26,14:25:32,C2821,P91,,Debit Card,USA,M37,Chargeback
TX18359,2024-03-23,14:14:18,C3654,P70,479.48,Credit Card,USA,M35,Cancelled
TX18360,2023-05-15,21:23:09,C7341,P61,165.09,Credit Card,Canada,M1,Pending
TX18361,2023-11-26,15:43:03,C5408,P82,899.82,PayPal,USA,M37,Chargeback
TX18362,2023-05-30,11:17:10,C5705,P16,448.85,Credit Card,USA,M25,Chargeback
TX18363,2023-10-30,09:45:25,C5593,P29,280.8,Credit Card,UK,M26,Pending
TX18364,2023-06-24,15:26:34,C7928,P24,37.91,PayPal,UK,M27,Completed
TX18365,2024-04-20,14:23:46,C9741,P35,272.06,Debit Card,Canada,M26,Pending
TX18366,2024-02-17,07:09:43,C2294,P91,41.32,Debit Card,UK,M16,Refunded
TX18367,2024-03-29,18:27:41,C4133,P11,288.66,,Canada,M21,Cancelled
TX18368,2023-08-14,07:08:45,C2282,P56,139.38,PayPal,UK,M21,Completed
TX18369,2023-06-13,16:35:39,C8042,P42,416.46,PayPal,USA,M23,Completed
TX18370,2023-07-02,11:37:34,C1529,P93,680.87,Credit Card,,M8,Chargeback
TX18371,2024-02-24,09:10:27,C6999,P19,154.51,Credit Card,UK,M7,Pending
TX18372,2023-09-27,00:21:35,C2934,P43,88.03,Credit Card,USA,M24,Refunded
TX18373,2024-02-17,14:59:06,C3941,P56,217.61,Credit Card,Canada,M37,Completed
TX18374,2023-12-03,18:49:49,C6690,P98,149.85,Credit Card,UK,M20,Cancelled
TX18375,2023-10-05,22:39:20,C3374,P62,842.01,Debit Card,USA,M35,Chargeback
TX18376,2023-08-06,21:06:44,C9821,P4,251.66,,USA,M23,Cancelled
TX18377,2023-07-01,00:25:47,C2982,P78,429.39,Debit Card,USA,M25,Cancelled
TX18378,2023-06-26,18:04:28,C4632,P30,231.17,Debit Card,UK,M13,Pending
TX18379,2023-05-04,15:13:48,C2495,P10,73.91,Debit Card,UK,M28,Pending
TX18380,2023-12-28,02:33:54,C6451,P43,14.61,PayPal,UK,M25,Refunded
TX18381,2024-01-08,16:35:20,C4680,P1,380.62,,USA,M13,Pending
TX18382,2023-12-03,22:59:39,C2694,P56,73.39,Debit Card,UK,M24,Refunded
TX18383,2023-11-26,07:30:17,C2248,P30,129.9,Credit Card,Canada,M22,Chargeback
TX18384,2024-02-26,10:52:29,C6410,P100,104.93,Debit Card,USA,M16,Refunded
TX18385,2023-07-27,20:37:11,C2679,P43,181.14,Debit Card,UK,M11,Cancelled
TX18386,2024-04-17,03:07:58,C9370,P59,29.66,Debit Card,Australia,M49,Refunded
TX18387,2023-09-26,01:27:24,C7885,P97,223.47,,USA,M19,Refunded
TX18388,2024-03-05,21:21:21,C1948,P27,256.6,Debit Card,,M23,Pending
TX18389,2023-07-16,03:18:25,C1070,P34,154.86,Debit Card,USA,M35,Refunded
TX18390,2023-07-10,15:26:46,C6882,P71,311.67,PayPal,,M16,Pending
TX18391,2023-07-03,14:32:19,C6643,P40,280.0,Debit Card,USA,M16,Refunded
TX18392,2024-04-17,15:57:37,C4007,P94,70.23,Credit Card,Australia,M23,Completed
TX18393,2024-03-19,17:06:49,C7104,P37,308.48,Debit Card,Canada,M21,Completed
TX18394,2023-08-12,00:31:25,C6582,P81,,PayPal,Canada,M10,Pending
TX18395,2024-02-27,09:56:10,C1564,P30,232.46,Credit Card,Canada,M23,Refunded
TX18396,2024-02-11,18:46:33,C7949,P24,137.07,Debit Card,UK,M38,Cancelled
TX18397,2023-10-16,14:06:54,C1932,P97,,Credit Card,UK,M25,Completed
TX18398,2024-01-08,01:37:13,C9446,P75,82.0,,Canada,M36,Cancelled
TX18399,2024-03-10,07:42:07,C1487,P27,238.48,Credit Card,Australia,M28,Cancelled
TX18400,2023-12-14,22:37:13,C1226,P83,136.96,PayPal,UK,M19,Pending
TX18401,2023-09-16,01:38:44,C3023,P71,258.2,Debit Card,Australia,M14,Cancelled
TX18402,2023-09-18,00:28:25,C5148,P28,44.18,Credit Card,UK,M27,Refunded
TX18403,2023-08-20,05:07:21,C3357,P38,158.93,Debit Card,UK,M6,Pending
TX18404,2024-02-23,12:49:32,C9559,P66,88.21,PayPal,UK,M23,Completed
TX18405,2023-10-30,23:48:53,C6786,P11,158.89,PayPal,USA,M23,Refunded
TX18406,2024-03-17,06:49:32,C1309,P42,701.35,Debit Card,USA,M38,Chargeback
TX18407,2023-06-05,05:43:25,C6338,P60,535.96,Debit Card,USA,M10,Chargeback
TX18408,2023-09-02,01:02:47,C1799,P85,45.92,Debit Card,UK,M43,Refunded
TX18409,2024-03-18,10:46:17,C6186,P59,313.99,,USA,M9,Refunded
TX18410,2023-08-20,07:21:11,C2127,P36,80.01,Debit Card,UK,M34,Refunded
TX18411,2023-10-15,23:17:57,C3409,P20,25.3,PayPal,Australia,M20,Refunded
TX18412,2024-03-23,06:34:28,C6480,P8,619.92,Debit Card,USA,M35,Chargeback
TX18413,2023-08-18,10:08:13,C5597,P55,17.28,Credit Card,UK,M40,Refunded
TX18414,2023-06-04,15:09:03,C8723,P79,457.09,,USA,M9,Completed
TX18415,2023-11-13,23:09:53,C6903,P68,284.15,Credit Card,USA,M43,Completed
TX18416,2024-02-26,00:05:00,C5890,P74,61.22,Credit Card,Canada,M45,Refunded
TX18417,2024-02-16,00:43:33,C5600,P96,118.18,PayPal,UK,M26,Pending
TX18418,2024-01-26,17:07:01,C2276,P90,73.62,PayPal,Canada,M33,Completed
TX18419,2023-06-18,14:16:18,C6382,P51,349.43,Debit Card,USA,M10,Cancelled
TX18420,2023-05-17,09:51:46,C3942,P18,300.09,Credit Card,,M22,Cancelled
TX18421,2024-04-16,13:28:11,C2028,P65,338.1,Debit Card,USA,M7,Pending
TX18422,2024-02-23,10:00:05,C4639,P12,405.25,Credit Card,USA,M35,Cancelled
TX18423,2023-11-28,00:15:52,C9165,P90,201.27,PayPal,USA,M11,Cancelled
TX18424,2023-10-28,13:54:56,C1088,P44,926.6,PayPal,USA,M50,Chargeback
TX18425,2023-11-09,23:20:34,C1825,P18,,PayPal,USA,M12,Pending
TX18426,2023-07-20,20:11:45,C1806,P37,378.93,Credit Card,USA,M37,Pending
TX18427,2023-08-17,05:19:57,C5358,P50,133.34,Debit Card,Australia,M47,Cancelled
TX18428,2023-08-10,21:03:22,C4147,P84,378.87,,USA,M1,Completed
TX18429,2023-12-16,17:02:29,C6068,P74,367.39,PayPal,USA,M49,Refunded
TX18430,2024-03-04,01:55:36,C1136,P2,445.95,PayPal,USA,M30,Pending
TX18431,2023-07-23,20:26:57,C4097,P99,253.55,PayPal,UK,M17,Completed
TX18432,2023-05-08,21:53:35,C8033,P74,117.59,Debit Card,USA,M41,Refunded
TX18433,2023-12-29,20:22:21,C4614,P74,95.82,Credit Card,Canada,M40,Pending
TX18434,2024-02-24,08:43:48,C3692,P86,236.43,Credit Card,Australia,M26,Chargeback
TX18435,2023-06-27,21:36:57,C2213,P53,389.03,Debit Card,USA,M4,Cancelled
TX18436,2024-01-14,07:05:24,C9511,P61,101.38,PayPal,UK,M27,Pending
TX18437,2024-03-09,00:55:26,C6692,P26,380.34,,USA,M33,Pending
TX18438,2023-10-02,00:14:37,C6930,P59,49.51,PayPal,UK,M9,Refunded
TX18439,2023-06-13,04:14:29,C6410,P89,187.56,PayPal,UK,M21,Pending
TX18440,2023-08-21,03:20:13,C6044,P61,295.82,Credit Card,USA,M34,Completed
TX18441,2024-02-15,02:23:24,C1964,P80,1285.32,Credit Card,USA,M12,Chargeback
TX18442,2023-10-20,14:45:01,C2651,P64,127.48,Debit Card,UK,M3,Completed
TX18443,2024-03-08,03:14:53,C3295,P55,57.02,Credit Card,UK,M14,Completed
TX18444,2023-05-29,20:04:40,C4222,P18,382.39,Debit Card,USA,M9,Completed
TX18445,2024-03-03,15:08:06,C6343,P72,127.23,Credit Card,UK,M48,Cancelled
TX18446,2023-07-15,22:34:01,C5815,P4,66.37,Debit Card,UK,M33,Completed
TX18447,2024-04-06,09:35:32,C1901,P9,124.3,Debit Card,Canada,M28,Completed
TX18448,2023-12-20,07:11:20,C5099,P6,264.79,Debit Card,USA,M15,Refunded
TX18449,2024-01-10,04:43:36,C4975,P73,105.48,Credit Card,Canada,M24,Cancelled
TX18450,2023-08-18,06:33:28,C8999,P82,92.03,Debit Card,UK,M32,Completed
TX18451,2023-10-04,20:14:39,C9659,P79,492.91,PayPal,USA,M12,Completed
TX18452,2023-11-20,15:15:47,C8874,P72,45.74,Debit Card,UK,M26,Refunded
