,transaction_id,date,time,customer_id,product_id,amount,payment_type,country,merchant_id,status,exchange_rate,total_usd,date_time,year,month,day,dow,hour,is_weekend
8935,TX18935,2023-12-02,12:10:21,C1991,P23,106.25,Debit Card,UK,M40,Cancelled,1.25,132.8125,2023-12-02 12:10:21,2023,12,2,5,12,1
8936,TX18936,2023-07-26,20:46:20,C4109,P45,454.99,Credit Card,USA,M19,Completed,1.0,454.99,2023-07-26 20:46:20,2023,7,26,2,20,0
8937,TX18937,2023-05-20,20:24:45,C5018,P61,306.97,Credit Card,Canada,M16,Completed,0.73,224.08810000000003,2023-05-20 20:24:45,2023,5,20,5,20,1
8938,TX18938,2024-02-22,03:16:39,C7332,P4,207.52,Credit Card,USA,M21,Pending,1.0,207.52,2024-02-22 03:16:39,2024,2,22,3,3,0
8939,TX18939,2024-01-06,03:39:07,C2802,P3,213.68,Debit Card,USA,M20,Completed,1.0,213.68,2024-01-06 03:39:07,2024,1,6,5,3,1
8940,TX18940,2023-08-25,05:12:07,C8838,P83,288.33,,UK,M45,Chargeback,1.25,360.41249999999997,2023-08-25 05:12:07,2023,8,25,4,5,0
8941,TX18941,2023-07-19,10:08:33,C3176,P81,332.49,PayPal,USA,M13,Completed,1.0,332.49,2023-07-19 10:08:33,2023,7,19,2,10,0
8942,TX18942,2024-01-24,08:50:25,C4042,P59,79.04,PayPal,Canada,M50,Cancelled,0.73,57.699200000000005,2024-01-24 08:50:25,2024,1,24,2,8,0
8943,TX18943,2023-07-05,21:47:23,C9823,P2,274.7,Debit Card,Australia,M39,Chargeback,0.65,178.555,2023-07-05 21:47:23,2023,7,5,2,21,0
8944,TX18944,2023-05-19,07:59:19,C6610,P22,216.5,PayPal,USA,M21,Pending,1.0,216.5,2023-05-19 07:59:19,2023,5,19,4,7,0
8945,TX18945,2024-01-11,20:57:51,C6866,P5,232.98,Debit Card,Canada,M11,Cancelled,0.73,170.0754,2024-01-11 20:57:51,2024,1,11,3,20,0
8946,TX18946,2024-04-21,10:00:29,C8392,P29,227.36,Credit Card,Canada,M2,Cancelled,0.73,165.9728,2024-04-21 10:00:29,2024,4,21,6,10,1
8947,TX18947,2024-03-04,06:26:27,C9836,P5,483.55,Credit Card,Australia,M35,Chargeback,0.65,314.3075,2024-03-04 06:26:27,2024,3,4,0,6,0
8948,TX18948,2023-08-11,13:14:40,C6183,P59,283.63,Credit Card,USA,M21,Completed,1.0,283.63,2023-08-11 13:14:40,2023,8,11,4,13,0
8949,TX18949,2023-05-14,14:08:15,C3530,P70,174.13,PayPal,UK,M41,Pending,1.25,217.6625,2023-05-14 14:08:15,2023,5,14,6,14,1
8950,TX18950,2024-03-06,12:09:59,C9772,P64,333.38,PayPal,USA,M30,Completed,1.0,333.38,2024-03-06 12:09:59,2024,3,6,2,12,0
8951,TX18951,2023-05-06,07:39:54,C9839,P70,96.55,Credit Card,Canada,M12,Refunded,0.73,70.4815,2023-05-06 07:39:54,2023,5,6,5,7,1
8952,TX18952,2023-12-29,22:22:03,C2674,P92,455.21,Credit Card,USA,M10,Pending,1.0,455.21,2023-12-29 22:22:03,2023,12,29,4,22,0
8953,TX18953,2023-08-26,08:58:19,C3256,P85,174.84,Debit Card,UK,M39,Refunded,1.25,218.55,2023-08-26 08:58:19,2023,8,26,5,8,1
8954,TX18954,2023-06-24,19:11:50,C6474,P20,418.47,PayPal,USA,M49,Completed,1.0,418.47,2023-06-24 19:11:50,2023,6,24,5,19,1
8955,TX18955,2023-05-24,22:18:44,C2427,P95,277.21,Credit Card,USA,M41,Pending,1.0,277.21,2023-05-24 22:18:44,2023,5,24,2,22,0
8956,TX18956,2023-05-15,08:22:45,C3509,P31,221.29,Credit Card,UK,M11,Completed,1.25,276.6125,2023-05-15 08:22:45,2023,5,15,0,8,0
8957,TX18957,2023-11-07,08:31:27,C6881,P26,,PayPal,Canada,M7,Completed,0.73,,2023-11-07 08:31:27,2023,11,7,1,8,0
8958,TX18958,2023-10-17,20:57:27,C4067,P67,92.64,Credit Card,UK,M2,Cancelled,1.25,115.8,2023-10-17 20:57:27,2023,10,17,1,20,0
8959,TX18959,2023-09-26,18:46:19,C5864,P54,147.36,,Canada,M7,Pending,0.73,107.5728,2023-09-26 18:46:19,2023,9,26,1,18,0
8960,TX18960,2024-02-22,17:55:45,C6625,P43,388.45,Debit Card,USA,M21,Pending,1.0,388.45,2024-02-22 17:55:45,2024,2,22,3,17,0
8961,TX18961,2023-08-20,18:38:05,C3344,P12,252.27,PayPal,UK,M14,Cancelled,1.25,315.33750000000003,2023-08-20 18:38:05,2023,8,20,6,18,1
8962,TX18962,2024-04-15,08:07:57,C6013,P3,99.0,Credit Card,UK,M12,Pending,1.25,123.75,2024-04-15 08:07:57,2024,4,15,0,8,0
8963,TX18963,2023-12-09,23:48:50,C5256,P68,295.41,Credit Card,USA,M15,Pending,1.0,295.41,2023-12-09 23:48:50,2023,12,9,5,23,1
8964,TX18964,2023-09-24,03:41:07,C1452,P81,,Debit Card,UK,M39,Refunded,1.25,,2023-09-24 03:41:07,2023,9,24,6,3,1
8965,TX18965,2023-11-09,13:35:12,C5240,P18,63.29,Credit Card,UK,M2,Refunded,1.25,79.1125,2023-11-09 13:35:12,2023,11,9,3,13,0
8966,TX18966,2023-08-12,15:30:31,C9223,P23,250.87,PayPal,,M25,Pending,1.0,250.87,2023-08-12 15:30:31,2023,8,12,5,15,1
8967,TX18967,2023-10-08,06:56:30,C9051,P37,279.13,Debit Card,Canada,M44,Pending,0.73,203.76489999999998,2023-10-08 06:56:30,2023,10,8,6,6,1
8968,TX18968,2023-12-22,02:03:38,C2537,P56,206.26,Debit Card,UK,M14,Cancelled,1.25,257.825,2023-12-22 02:03:38,2023,12,22,4,2,0
8969,TX18969,2024-04-14,23:09:00,C5787,P67,374.71,Credit Card,USA,M19,Completed,1.0,374.71,2024-04-14 23:09:00,2024,4,14,6,23,1
8970,TX18970,2024-04-23,15:37:02,C6972,P3,171.11,PayPal,USA,M35,Refunded,1.0,171.11,2024-04-23 15:37:02,2024,4,23,1,15,0
8971,TX18971,2023-09-16,06:27:12,C7548,P43,100.08,,UK,M47,Completed,1.25,125.1,2023-09-16 06:27:12,2023,9,16,5,6,1
8972,TX18972,2024-03-15,00:18:28,C1274,P64,206.66,PayPal,USA,M46,Pending,1.0,206.66,2024-03-15 00:18:28,2024,3,15,4,0,0
8973,TX18973,2024-03-21,08:02:29,C8576,P17,477.15,Credit Card,USA,M11,Completed,1.0,477.15,2024-03-21 08:02:29,2024,3,21,3,8,0
8974,TX18974,2023-12-22,03:34:46,C2554,P95,224.07,Debit Card,UK,M43,Completed,1.25,280.0875,2023-12-22 03:34:46,2023,12,22,4,3,0
8975,TX18975,2024-03-03,14:42:34,C1159,P19,298.97,,UK,M38,Pending,1.25,373.71250000000003,2024-03-03 14:42:34,2024,3,3,6,14,1
8976,TX18976,2024-01-27,06:49:33,C5501,P85,250.15,Credit Card,USA,M20,Completed,1.0,250.15,2024-01-27 06:49:33,2024,1,27,5,6,1
8977,TX18977,2023-05-22,10:42:25,C6302,P16,187.07,Debit Card,Canada,M41,Chargeback,0.73,136.56109999999998,2023-05-22 10:42:25,2023,5,22,0,10,0
8978,TX18978,2024-01-01,03:06:52,C8249,P37,192.81,Debit Card,UK,M28,Pending,1.25,241.0125,2024-01-01 03:06:52,2024,1,1,0,3,0
8979,TX18979,2023-10-27,20:18:32,C6963,P43,452.8,PayPal,USA,M24,Pending,1.0,452.8,2023-10-27 20:18:32,2023,10,27,4,20,0
8980,TX18980,2023-10-28,22:36:48,C7706,P65,268.61,PayPal,Canada,M11,Completed,0.73,196.08530000000002,2023-10-28 22:36:48,2023,10,28,5,22,1
8981,TX18981,2024-02-22,02:56:49,C2195,P89,150.99,,UK,M14,Completed,1.25,188.7375,2024-02-22 02:56:49,2024,2,22,3,2,0
8982,TX18982,2024-01-03,07:47:35,C2997,P53,198.1,Credit Card,UK,M26,Chargeback,1.25,247.625,2024-01-03 07:47:35,2024,1,3,2,7,0
8983,TX18983,2024-03-29,10:44:58,C1672,P43,153.37,,UK,M4,Refunded,1.25,191.7125,2024-03-29 10:44:58,2024,3,29,4,10,0
8984,TX18984,2023-08-13,03:08:29,C7420,P39,170.04,,USA,M21,Refunded,1.0,170.04,2023-08-13 03:08:29,2023,8,13,6,3,1
8985,TX18985,2023-08-27,00:43:36,C7293,P60,175.04,Credit Card,,M16,Completed,1.0,175.04,2023-08-27 00:43:36,2023,8,27,6,0,1
8986,TX18986,2023-10-27,08:38:26,C2714,P96,258.81,Debit Card,USA,M16,Refunded,1.0,258.81,2023-10-27 08:38:26,2023,10,27,4,8,0
8987,TX18987,2024-01-23,02:36:54,C2593,P76,103.02,PayPal,Australia,M14,Cancelled,0.65,66.963,2024-01-23 02:36:54,2024,1,23,1,2,0
8988,TX18988,2024-01-16,12:50:14,C7799,P25,70.27,Debit Card,Canada,M18,Completed,0.73,51.29709999999999,2024-01-16 12:50:14,2024,1,16,1,12,0
8989,TX18989,2023-11-03,05:06:07,C7493,P30,57.26,Debit Card,UK,M11,Cancelled,1.25,71.575,2023-11-03 05:06:07,2023,11,3,4,5,0
8990,TX18990,2023-08-11,07:42:56,C4863,P70,438.33,PayPal,USA,M48,Pending,1.0,438.33,2023-08-11 07:42:56,2023,8,11,4,7,0
8991,TX18991,2024-04-24,05:54:37,C8468,P4,135.82,Debit Card,USA,M21,Refunded,1.0,135.82,2024-04-24 05:54:37,2024,4,24,2,5,0
8992,TX18992,2023-07-13,02:04:00,C7097,P9,,,USA,M22,Cancelled,1.0,,2023-07-13 02:04:00,2023,7,13,3,2,0
8993,TX18993,2023-05-08,00:22:21,C5497,P58,,PayPal,UK,M22,Completed,1.25,,2023-05-08 00:22:21,2023,5,8,0,0,0
8994,TX18994,2023-11-29,12:02:37,C3086,P22,85.95,Debit Card,USA,M27,Refunded,1.0,85.95,2023-11-29 12:02:37,2023,11,29,2,12,0
8995,TX18995,2023-05-22,06:06:56,C3761,P5,82.33,Debit Card,UK,M25,Completed,1.25,102.9125,2023-05-22 06:06:56,2023,5,22,0,6,0
8996,TX18996,2023-09-02,05:01:56,C1986,P88,418.87,PayPal,USA,M28,Cancelled,1.0,418.87,2023-09-02 05:01:56,2023,9,2,5,5,1
8997,TX18997,2024-02-02,01:01:28,C7825,P42,317.96,Credit Card,Australia,M1,Completed,0.65,206.674,2024-02-02 01:01:28,2024,2,2,4,1,0
8998,TX18998,2023-05-17,15:13:41,C6262,P24,308.29,Credit Card,USA,M50,Chargeback,1.0,308.29,2023-05-17 15:13:41,2023,5,17,2,15,0
8999,TX18999,2023-05-28,00:10:49,C8141,P50,29.31,Debit Card,Australia,M23,Refunded,0.65,19.0515,2023-05-28 00:10:49,2023,5,28,6,0,1
9000,TX19000,2024-04-01,20:56:21,C5195,P51,85.21,Credit Card,Australia,M42,Chargeback,0.65,55.3865,2024-04-01 20:56:21,2024,4,1,0,20,0
9001,TX19001,2023-09-13,11:23:16,C7798,P21,21.26,Debit Card,UK,M40,Refunded,1.25,26.575000000000003,2023-09-13 11:23:16,2023,9,13,2,11,0
9002,TX19002,2024-01-29,14:38:21,C6297,P7,81.43,Debit Card,Canada,M41,Refunded,0.73,59.443900000000006,2024-01-29 14:38:21,2024,1,29,0,14,0
9003,TX19003,2024-02-11,11:57:36,C6316,P11,166.8,Credit Card,UK,M20,Refunded,1.25,208.5,2024-02-11 11:57:36,2024,2,11,6,11,1
9004,TX19004,2024-04-06,12:31:29,C4311,P64,89.38,Credit Card,UK,M5,Pending,1.25,111.725,2024-04-06 12:31:29,2024,4,6,5,12,1
9005,TX19005,2024-02-26,17:05:21,C8137,P56,153.15,Debit Card,USA,M29,Refunded,1.0,153.15,2024-02-26 17:05:21,2024,2,26,0,17,0
9006,TX19006,2023-12-03,07:51:21,C8286,P48,421.12,Credit Card,USA,M26,Completed,1.0,421.12,2023-12-03 07:51:21,2023,12,3,6,7,1
9007,TX19007,2024-01-10,23:42:30,C2133,P18,,PayPal,UK,M11,Pending,1.25,,2024-01-10 23:42:30,2024,1,10,2,23,0
9008,TX19008,2023-08-01,19:14:48,C8287,P55,180.23,Debit Card,UK,M18,Refunded,1.25,225.2875,2023-08-01 19:14:48,2023,8,1,1,19,0
9009,TX19009,2024-03-22,08:03:32,C3336,P15,55.95,Debit Card,UK,M45,Refunded,1.25,69.9375,2024-03-22 08:03:32,2024,3,22,4,8,0
9010,TX19010,2023-11-25,05:02:39,C5960,P92,255.8,Credit Card,USA,M4,Pending,1.0,255.8,2023-11-25 05:02:39,2023,11,25,5,5,1
9011,TX19011,2023-12-31,09:35:11,C3949,P33,776.56,Credit Card,USA,M39,Chargeback,1.0,776.56,2023-12-31 09:35:11,2023,12,31,6,9,1
9012,TX19012,2023-07-29,20:13:09,C2177,P59,251.09,Debit Card,USA,M48,Refunded,1.0,251.09,2023-07-29 20:13:09,2023,7,29,5,20,1
9013,TX19013,2023-07-24,19:01:27,C6688,P38,452.82,PayPal,USA,M5,Cancelled,1.0,452.82,2023-07-24 19:01:27,2023,7,24,0,19,0
9014,TX19014,2023-12-27,06:43:09,C3165,P8,262.74,Debit Card,USA,M48,Refunded,1.0,262.74,2023-12-27 06:43:09,2023,12,27,2,6,0
9015,TX19015,2023-10-12,14:47:33,C9407,P38,173.61,,USA,M43,Refunded,1.0,173.61,2023-10-12 14:47:33,2023,10,12,3,14,0
9016,TX19016,2024-04-29,08:08:55,C1110,P31,,PayPal,USA,M43,Completed,1.0,,2024-04-29 08:08:55,2024,4,29,0,8,0
9017,TX19017,2024-01-17,18:51:01,C5106,P25,172.28,,Canada,M27,Completed,0.73,125.7644,2024-01-17 18:51:01,2024,1,17,2,18,0
9018,TX19018,2024-01-25,01:12:59,C6006,P54,178.64,Credit Card,,M26,Refunded,1.0,178.64,2024-01-25 01:12:59,2024,1,25,3,1,0
9019,TX19019,2023-11-21,17:31:07,C1138,P52,69.07,PayPal,UK,M2,Cancelled,1.25,86.33749999999999,2023-11-21 17:31:07,2023,11,21,1,17,0
9020,TX19020,2023-05-30,08:13:08,C1202,P31,184.7,Credit Card,USA,M34,Chargeback,1.0,184.7,2023-05-30 08:13:08,2023,5,30,1,8,0
9021,TX19021,2023-07-12,20:07:25,C9703,P67,92.45,PayPal,Canada,M40,Cancelled,0.73,67.4885,2023-07-12 20:07:25,2023,7,12,2,20,0
9022,TX19022,2023-05-21,06:26:25,C7189,P50,131.38,PayPal,UK,M47,Completed,1.25,164.225,2023-05-21 06:26:25,2023,5,21,6,6,1
9023,TX19023,2023-10-02,15:34:32,C8734,P74,286.37,Credit Card,USA,M25,Pending,1.0,286.37,2023-10-02 15:34:32,2023,10,2,0,15,0
9024,TX19024,2023-07-24,12:00:48,C5006,P95,33.51,Debit Card,UK,M21,Refunded,1.25,41.887499999999996,2023-07-24 12:00:48,2023,7,24,0,12,0
9025,TX19025,2024-02-11,06:19:12,C3131,P23,407.26,,USA,M21,Pending,1.0,407.26,2024-02-11 06:19:12,2024,2,11,6,6,1
9026,TX19026,2023-07-25,07:41:42,C3941,P29,56.57,Credit Card,UK,M8,Completed,1.25,70.7125,2023-07-25 07:41:42,2023,7,25,1,7,0
9027,TX19027,2024-02-25,23:26:03,C5409,P10,240.16,Debit Card,USA,M20,Pending,1.0,240.16,2024-02-25 23:26:03,2024,2,25,6,23,1
9028,TX19028,2023-07-13,07:56:16,C5190,P67,168.25,Debit Card,Australia,M43,Refunded,0.65,109.3625,2023-07-13 07:56:16,2023,7,13,3,7,0
9029,TX19029,2024-02-02,06:23:33,C3840,P15,282.33,Credit Card,UK,M43,Pending,1.25,352.91249999999997,2024-02-02 06:23:33,2024,2,2,4,6,0
9030,TX19030,2024-01-11,06:02:53,C1473,P44,302.95,Credit Card,USA,M4,Cancelled,1.0,302.95,2024-01-11 06:02:53,2024,1,11,3,6,0
9031,TX19031,2024-05-01,16:12:36,C8288,P83,175.9,PayPal,Canada,M41,Completed,0.73,128.407,2024-05-01 16:12:36,2024,5,1,2,16,0
9032,TX19032,2024-01-01,01:42:45,C7727,P92,635.37,Debit Card,USA,M4,Chargeback,1.0,635.37,2024-01-01 01:42:45,2024,1,1,0,1,0
9033,TX19033,2024-01-12,10:09:14,C9366,P98,134.31,Credit Card,Canada,M21,Pending,0.73,98.0463,2024-01-12 10:09:14,2024,1,12,4,10,0
9034,TX19034,2023-11-08,17:49:12,C7560,P40,61.23,Credit Card,UK,M41,Completed,1.25,76.5375,2023-11-08 17:49:12,2023,11,8,2,17,0
9035,TX19035,2023-12-08,11:55:58,C3737,P68,105.81,,Canada,M14,Cancelled,0.73,77.2413,2023-12-08 11:55:58,2023,12,8,4,11,0
9036,TX19036,2024-04-25,06:22:42,C6719,P52,312.44,Debit Card,USA,M27,Pending,1.0,312.44,2024-04-25 06:22:42,2024,4,25,3,6,0
9037,TX19037,2023-09-28,04:26:39,C2350,P6,166.21,Debit Card,Canada,M27,Refunded,0.73,121.33330000000001,2023-09-28 04:26:39,2023,9,28,3,4,0
9038,TX19038,2024-02-09,20:58:31,C1014,P34,118.95,PayPal,Canada,M1,Chargeback,0.73,86.8335,2024-02-09 20:58:31,2024,2,9,4,20,0
9039,TX19039,2024-03-29,08:02:56,C4540,P32,374.79,Credit Card,USA,M43,Completed,1.0,374.79,2024-03-29 08:02:56,2024,3,29,4,8,0
9040,TX19040,2023-07-06,08:23:44,C4040,P3,228.29,Credit Card,USA,M45,Refunded,1.0,228.29,2023-07-06 08:23:44,2023,7,6,3,8,0
9041,TX19041,2023-09-16,08:52:19,C6515,P16,401.1,Credit Card,USA,M30,Cancelled,1.0,401.1,2023-09-16 08:52:19,2023,9,16,5,8,1
9042,TX19042,2023-07-22,14:18:27,C6159,P72,171.34,Debit Card,Australia,M31,Pending,0.65,111.37100000000001,2023-07-22 14:18:27,2023,7,22,5,14,1
9043,TX19043,2024-01-11,07:52:39,C8633,P59,290.03,Debit Card,USA,M41,Completed,1.0,290.03,2024-01-11 07:52:39,2024,1,11,3,7,0
9044,TX19044,2024-03-21,01:12:46,C3800,P34,236.01,PayPal,UK,M29,Pending,1.25,295.0125,2024-03-21 01:12:46,2024,3,21,3,1,0
9045,TX19045,2023-09-21,05:37:56,C8999,P99,286.55,Debit Card,USA,M42,Completed,1.0,286.55,2023-09-21 05:37:56,2023,9,21,3,5,0
9046,TX19046,2023-07-27,23:25:48,C3361,P49,308.37,Debit Card,USA,M22,Pending,1.0,308.37,2023-07-27 23:25:48,2023,7,27,3,23,0
9047,TX19047,2024-04-30,04:44:31,C7925,P33,132.9,PayPal,UK,M33,Pending,1.25,166.125,2024-04-30 04:44:31,2024,4,30,1,4,0
9048,TX19048,2023-09-08,00:33:54,C6292,P59,100.29,PayPal,Australia,M24,Pending,0.65,65.1885,2023-09-08 00:33:54,2023,9,8,4,0,0
9049,TX19049,2023-07-09,21:25:14,C1170,P40,29.7,Credit Card,UK,M3,Refunded,1.25,37.125,2023-07-09 21:25:14,2023,7,9,6,21,1
9050,TX19050,2023-07-03,18:56:30,C2758,P88,589.14,Credit Card,Canada,M31,Chargeback,0.73,430.07219999999995,2023-07-03 18:56:30,2023,7,3,0,18,0
9051,TX19051,2024-02-12,08:42:28,C3978,P59,45.54,Debit Card,UK,M8,Refunded,1.25,56.925,2024-02-12 08:42:28,2024,2,12,0,8,0
9052,TX19052,2024-02-05,12:11:05,C1692,P74,604.26,Credit Card,USA,M48,Chargeback,1.0,604.26,2024-02-05 12:11:05,2024,2,5,0,12,0
9053,TX19053,2023-08-01,20:05:29,C6584,P17,229.95,Credit Card,USA,M22,Refunded,1.0,229.95,2023-08-01 20:05:29,2023,8,1,1,20,0
9054,TX19054,2023-05-29,06:46:41,C8557,P39,112.26,Debit Card,UK,M23,Pending,1.25,140.32500000000002,2023-05-29 06:46:41,2023,5,29,0,6,0
9055,TX19055,2024-02-28,21:27:06,C7155,P56,196.87,Credit Card,Australia,M40,Chargeback,0.65,127.9655,2024-02-28 21:27:06,2024,2,28,2,21,0
9056,TX19056,2023-05-13,13:00:08,C6437,P89,112.42,PayPal,Canada,M27,Refunded,0.73,82.0666,2023-05-13 13:00:08,2023,5,13,5,13,1
9057,TX19057,2023-09-04,12:29:59,C1951,P86,217.8,Debit Card,USA,M39,Refunded,1.0,217.8,2023-09-04 12:29:59,2023,9,4,0,12,0
9058,TX19058,2023-12-26,23:08:27,C5009,P27,308.0,PayPal,,M15,Pending,1.0,308.0,2023-12-26 23:08:27,2023,12,26,1,23,0
9059,TX19059,2024-01-14,20:22:38,C6993,P30,260.51,Debit Card,USA,M41,Completed,1.0,260.51,2024-01-14 20:22:38,2024,1,14,6,20,1
9060,TX19060,2023-10-15,09:17:34,C1391,P36,181.21,Debit Card,Australia,M9,Pending,0.65,117.7865,2023-10-15 09:17:34,2023,10,15,6,9,1
9061,TX19061,2024-03-17,01:22:50,C9868,P75,46.25,Credit Card,Canada,M7,Completed,0.73,33.762499999999996,2024-03-17 01:22:50,2024,3,17,6,1,1
9062,TX19062,2023-08-29,18:19:47,C3483,P76,301.65,Credit Card,,M14,Pending,1.0,301.65,2023-08-29 18:19:47,2023,8,29,1,18,0
9063,TX19063,2023-09-24,21:48:49,C1347,P20,87.18,,USA,M25,Refunded,1.0,87.18,2023-09-24 21:48:49,2023,9,24,6,21,1
9064,TX19064,2024-01-31,23:43:35,C1702,P58,124.1,Debit Card,UK,M48,Completed,1.25,155.125,2024-01-31 23:43:35,2024,1,31,2,23,0
9065,TX19065,2024-01-16,01:35:54,C1957,P66,132.28,Debit Card,UK,M47,Cancelled,1.25,165.35,2024-01-16 01:35:54,2024,1,16,1,1,0
9066,TX19066,2024-03-01,00:42:50,C7920,P26,417.19,PayPal,USA,M6,Completed,1.0,417.19,2024-03-01 00:42:50,2024,3,1,4,0,0
9067,TX19067,2023-07-16,12:21:26,C3212,P68,103.13,Credit Card,UK,M35,Pending,1.25,128.9125,2023-07-16 12:21:26,2023,7,16,6,12,1
9068,TX19068,2023-09-16,08:03:30,C5520,P22,406.29,,USA,M38,Cancelled,1.0,406.29,2023-09-16 08:03:30,2023,9,16,5,8,1
9069,TX19069,2023-12-27,16:32:14,C4765,P80,180.08,Debit Card,USA,M24,Refunded,1.0,180.08,2023-12-27 16:32:14,2023,12,27,2,16,0
9070,TX19070,2023-12-14,16:42:41,C9442,P50,255.74,PayPal,Canada,M19,Cancelled,0.73,186.6902,2023-12-14 16:42:41,2023,12,14,3,16,0
9071,TX19071,2024-02-26,14:11:27,C1327,P77,148.28,PayPal,Canada,M37,Cancelled,0.73,108.2444,2024-02-26 14:11:27,2024,2,26,0,14,0
9072,TX19072,2024-01-30,16:09:00,C5942,P74,107.98,,UK,M48,Pending,1.25,134.975,2024-01-30 16:09:00,2024,1,30,1,16,0
9073,TX19073,2023-07-29,16:17:22,C2712,P35,213.34,Debit Card,UK,M16,Completed,1.25,266.675,2023-07-29 16:17:22,2023,7,29,5,16,1
9074,TX19074,2024-01-19,07:14:01,C3562,P45,304.04,Debit Card,USA,M30,Cancelled,1.0,304.04,2024-01-19 07:14:01,2024,1,19,4,7,0
9075,TX19075,2023-07-20,22:47:58,C1797,P12,163.9,Debit Card,Canada,M26,Chargeback,0.73,119.647,2023-07-20 22:47:58,2023,7,20,3,22,0
9076,TX19076,2023-09-30,20:27:46,C9161,P74,97.69,Debit Card,Canada,M30,Refunded,0.73,71.3137,2023-09-30 20:27:46,2023,9,30,5,20,1
9077,TX19077,2023-06-09,11:29:00,C3012,P76,,Debit Card,Canada,M24,Pending,0.73,,2023-06-09 11:29:00,2023,6,9,4,11,0
9078,TX19078,2024-04-13,19:14:24,C4715,P73,65.31,,Canada,M48,Refunded,0.73,47.6763,2024-04-13 19:14:24,2024,4,13,5,19,1
9079,TX19079,2024-03-20,10:34:35,C6991,P47,69.95,Credit Card,USA,M37,Refunded,1.0,69.95,2024-03-20 10:34:35,2024,3,20,2,10,0
9080,TX19080,2024-03-21,10:01:49,C5934,P30,272.66,PayPal,USA,M22,Pending,1.0,272.66,2024-03-21 10:01:49,2024,3,21,3,10,0
9081,TX19081,2023-06-25,07:20:51,C8659,P93,24.8,Credit Card,UK,M42,Refunded,1.25,31.0,2023-06-25 07:20:51,2023,6,25,6,7,1
9082,TX19082,2023-07-05,09:18:22,C8409,P98,763.28,Credit Card,USA,M17,Chargeback,1.0,763.28,2023-07-05 09:18:22,2023,7,5,2,9,0
9083,TX19083,2023-08-01,01:18:43,C1017,P77,187.22,PayPal,Canada,M40,Completed,0.73,136.6706,2023-08-01 01:18:43,2023,8,1,1,1,0
9084,TX19084,2024-02-06,11:55:03,C3528,P95,486.99,,USA,M47,Completed,1.0,486.99,2024-02-06 11:55:03,2024,2,6,1,11,0
9085,TX19085,2023-08-15,11:54:05,C7905,P26,403.44,Debit Card,USA,M46,Completed,1.0,403.44,2023-08-15 11:54:05,2023,8,15,1,11,0
9086,TX19086,2023-08-09,13:53:27,C3843,P90,108.33,Credit Card,USA,M27,Refunded,1.0,108.33,2023-08-09 13:53:27,2023,8,9,2,13,0
9087,TX19087,2023-10-04,18:46:17,C5983,P36,70.87,Credit Card,Australia,M25,Refunded,0.65,46.06550000000001,2023-10-04 18:46:17,2023,10,4,2,18,0
9088,TX19088,2023-11-15,19:03:44,C1469,P82,479.19,Credit Card,USA,M10,Pending,1.0,479.19,2023-11-15 19:03:44,2023,11,15,2,19,0
9089,TX19089,2024-02-14,23:20:23,C6945,P91,23.96,,UK,M16,Refunded,1.25,29.950000000000003,2024-02-14 23:20:23,2024,2,14,2,23,0
9090,TX19090,2023-12-20,00:15:01,C1035,P24,316.58,Credit Card,UK,M18,Chargeback,1.25,395.72499999999997,2023-12-20 00:15:01,2023,12,20,2,0,0
9091,TX19091,2024-02-24,10:01:17,C4159,P31,193.92,Debit Card,USA,M26,Refunded,1.0,193.92,2024-02-24 10:01:17,2024,2,24,5,10,1
9092,TX19092,2024-02-18,19:17:15,C5256,P6,90.26,Credit Card,UK,M2,Cancelled,1.25,112.825,2024-02-18 19:17:15,2024,2,18,6,19,1
9093,TX19093,2024-02-10,20:06:06,C4969,P71,78.38,PayPal,,M19,Pending,1.0,78.38,2024-02-10 20:06:06,2024,2,10,5,20,1
9094,TX19094,2023-12-01,13:23:10,C5476,P53,91.49,Credit Card,UK,M10,Completed,1.25,114.3625,2023-12-01 13:23:10,2023,12,1,4,13,0
9095,TX19095,2023-07-04,16:36:16,C1103,P31,113.37,Debit Card,Canada,M46,Refunded,0.73,82.7601,2023-07-04 16:36:16,2023,7,4,1,16,0
9096,TX19096,2023-09-03,17:40:19,C6419,P37,342.84,Credit Card,USA,M6,Cancelled,1.0,342.84,2023-09-03 17:40:19,2023,9,3,6,17,1
9097,TX19097,2024-02-04,04:51:33,C8675,P35,465.01,PayPal,,M6,Completed,1.0,465.01,2024-02-04 04:51:33,2024,2,4,6,4,1
9098,TX19098,2024-03-08,02:20:46,C2102,P14,285.97,Credit Card,Australia,M22,Chargeback,0.65,185.8805,2024-03-08 02:20:46,2024,3,8,4,2,0
9099,TX19099,2024-03-25,07:05:37,C8350,P17,284.3,Debit Card,USA,M3,Pending,1.0,284.3,2024-03-25 07:05:37,2024,3,25,0,7,0
9100,TX19100,2023-08-24,09:39:54,C5336,P57,122.29,Credit Card,UK,M17,Refunded,1.25,152.8625,2023-08-24 09:39:54,2023,8,24,3,9,0
9101,TX19101,2023-10-21,02:25:16,C9722,P24,97.16,Debit Card,Canada,M39,Refunded,0.73,70.9268,2023-10-21 02:25:16,2023,10,21,5,2,1
9102,TX19102,2023-05-22,05:54:02,C6192,P76,207.46,Debit Card,USA,M34,Completed,1.0,207.46,2023-05-22 05:54:02,2023,5,22,0,5,0
